unip	degree	type
Q7Z4S6	0.2514019689276773	"Mendelian
disease"
Q6P1J9	0.2732259552316469	"Mendelian
disease"
P53621	0.2620397662786859	"Mendelian
disease"
P02545	0.27137242088015645	"Mendelian
disease"
O60508	0.26997189328808957	"Mendelian
disease"
Q8IYB5	0.25103075893295207	"Mendelian
disease"
P38159	0.2687648753875574	"Mendelian
disease"
O15541	0.26883792195265666	"Mendelian
disease"
P42771	0.28254894220026155	"Mendelian
disease"
O43929	0.2647946561337001	"Mendelian
disease"
Q6P2Q9	0.2930743202927833	"Mendelian
disease"
Q96T58	0.25376489062177565	"Mendelian
disease"
P11388	0.27656644845686223	"Mendelian
disease"
Q14764	0.25372346831428677	"Mendelian
disease"
Q9HAN9	0.25224121882394923	"Mendelian
disease"
P61978	0.28441753490145005	"Mendelian
disease"
P63162	0.2742589976858285	"Mendelian
disease"
P62304	0.2747853932164021	"Mendelian
disease"
Q16637	0.27461201391120776	"Mendelian
disease"
Q15637	0.27679158522487596	"Mendelian
disease"
Q92878	0.2736657666236543	"Mendelian
disease"
P46459	0.279163516399576	"Mendelian
disease"
P19013	0.25470942495411475	"Mendelian
disease"
P14678	0.276320624100106	"Mendelian
disease"
Q96LL9	0.25431650185092264	"Mendelian
disease"
Q15029	0.2914805436842635	"Mendelian
disease"
Q9H3U1	0.27334264219438964	"Mendelian
disease"
Q9H6S3	0.25235237180670905	"Mendelian
disease"
O95239	0.2576588888012947	"Mendelian
disease"
P43034	0.2720917556125403	"Mendelian
disease"
Q9Y5S9	0.2781856982381784	"Mendelian
disease"
O60341	0.2855745837429431	"Mendelian
disease"
Q9H2P0	0.2523114093124449	"Mendelian
disease"
P08670	0.27127769865092305	"Mendelian
disease"
Q7L590	0.2695572207404899	"Mendelian
disease"
Q8N201	0.2657842888072176	"Mendelian
disease"
Q9HCK8	0.27334264219438964	"Mendelian
disease"
Q9BSJ2	0.2622671491115259	"Mendelian
disease"
Q13415	0.26729253482668514	"Mendelian
disease"
Q9Y2G2	0.25442354242131304	"Mendelian
disease"
Q13813	0.2811108669247629	"Mendelian
disease"
Q13885	0.27137242088015645	"Mendelian
disease"
P17980	0.291902809260627	"Mendelian
disease"
P41212	0.2698982292798996	"Mendelian
disease"
P10809	0.28272514525633036	"Mendelian
disease"
Q9Y3C6	0.27135888508341954	"Mendelian
disease"
P50570	0.2766930428031195	"Mendelian
disease"
P61011	0.28510316568467337	"Mendelian
disease"
P11413	0.2743904074037896	"Mendelian
disease"
O43561	0.27236419472802503	"Mendelian
disease"
Q9Y6D9	0.2647817685540086	"Mendelian
disease"
Q6NUK1	0.2548705163896342	"Mendelian
disease"
O60231	0.2670235892605741	"Mendelian
disease"
Q96GM5	0.27910622858582684	"Mendelian
disease"
Q96LT9	0.2683274282414272	"Mendelian
disease"
Q8NA29	0.25076462814450046	"Mendelian
disease"
P28340	0.2684465907231292	"Mendelian
disease"
Q92804	0.2660637538865356	"Mendelian
disease"
Q9H2I8	0.27174518519455226	"Mendelian
disease"
O00429	0.2641325730735028	"Mendelian
disease"
P51532	0.29757082497442566	"Mendelian
disease"
P15924	0.26104019037449916	"Mendelian
disease"
Q14980	0.263104273127551	"Mendelian
disease"
Q9BZK7	0.2747160152293755	"Mendelian
disease"
Q6UX04	0.2680299843623568	"Mendelian
disease"
Q8WU79	0.25840542463699323	"Mendelian
disease"
Q8N5F7	0.25109448261578643	"Mendelian
disease"
Q9BWD1	0.2523757849184671	"Mendelian
disease"
P31483	0.24108564245302386	"Mendelian
disease"
P07339	0.24257986389597078	"Mendelian
disease"
P05091	0.22836017409679255	"Mendelian
disease"
Q00796	0.2332206716506596	"Mendelian
disease"
Q9Y281	0.24650937300776807	"Mendelian
disease"
P30038	0.22465420715606868	"Mendelian
disease"
P40925	0.22635068057395202	"Mendelian
disease"
O14653	0.22819733678383158	"Mendelian
disease"
Q9UPM8	0.21947026272646333	"Mendelian
disease"
P06748	0.2785203812826978	"Mendelian
disease"
P06213	0.2802348163697909	"Mendelian
disease"
Q86SX6	0.22747218897392749	"Mendelian
disease"
Q13393	0.2544592426377426	"Mendelian
disease"
O00189	0.22539881953037666	"Mendelian
disease"
P22694	0.253097864973014	"Mendelian
disease"
Q14232	0.26160504941310525	"Mendelian
disease"
Q14376	0.25122202708757296	"Mendelian
disease"
Q13367	0.23969945179190344	"Mendelian
disease"
Q9Y487	0.2618947002163836	"Mendelian
disease"
Q9NR45	0.23296101604054884	"Mendelian
disease"
P07737	0.24233134109554286	"Mendelian
disease"
P50454	0.23960443978749366	"Mendelian
disease"
P55263	0.2456134811555276	"Mendelian
disease"
P15559	0.22569804839739205	"Mendelian
disease"
Q9NTZ6	0.22711134056627927	"Mendelian
disease"
Q92904	0.20771786520541166	"Mendelian
disease"
O75874	0.23644907784492414	"Mendelian
disease"
P63000	0.28586719602726796	"Mendelian
disease"
P34949	0.232985957799402	"Mendelian
disease"
P25054	0.2708590081200337	"Mendelian
disease"
Q96B97	0.27867018094992635	"Mendelian
disease"
O95996	0.25196084696160326	"Mendelian
disease"
P12955	0.21791863038633835	"Mendelian
disease"
P10253	0.23429032999267616	"Mendelian
disease"
P07741	0.23206665561553286	"Mendelian
disease"
P07195	0.24590212473309245	"Mendelian
disease"
P16930	0.21853137608334752	"Mendelian
disease"
Q99497	0.27272601802661606	"Mendelian
disease"
P49768	0.26842672296015474	"Mendelian
disease"
Q5S007	0.30272876342968874	"Mendelian
disease"
Q9ULV0	0.23621808030892869	"Mendelian
disease"
Q96CV9	0.26116550370097147	"Mendelian
disease"
Q9Y4I1	0.2476032499360521	"Mendelian
disease"
P52565	0.2704080027633051	"Mendelian
disease"
Q5T4F4	0.23291613432922775	"Mendelian
disease"
P46937	0.2861303078126035	"Mendelian
disease"
P31150	0.2559015314374721	"Mendelian
disease"
P49810	0.2598122499388685	"Mendelian
disease"
P60174	0.24429549866835526	"Mendelian
disease"
O75083	0.25597377408873534	"Mendelian
disease"
O95714	0.2515530867709316	"Mendelian
disease"
P49411	0.2687051395349782	"Mendelian
disease"
P24386	0.23034713386378763	"Mendelian
disease"
P49591	0.25100180431359137	"Mendelian
disease"
P15153	0.25485857670320367	"Mendelian
disease"
O94855	0.2345226256103001	"Mendelian
disease"
P09417	0.2263365551388487	"Mendelian
disease"
P60763	0.2660312277552537	"Mendelian
disease"
O94903	0.2427097304302894	"Mendelian
disease"
P60953	0.2841575622258461	"Mendelian
disease"
Q9Y6B7	0.24214797737103028	"Mendelian
disease"
P06733	0.25611235324333564	"Mendelian
disease"
P63267	0.26406206079820105	"Mendelian
disease"
Q9BYW2	0.28268107389233516	"Mendelian
disease"
O75477	0.2385015062184054	"Mendelian
disease"
P55072	0.3045334942256955	"Mendelian
disease"
Q9P2J5	0.25918716567865346	"Mendelian
disease"
Q9BTV4	0.24158881866845494	"Mendelian
disease"
Q15041	0.2286769343895646	"Mendelian
disease"
P22695	0.2658102607902935	"Mendelian
disease"
P05783	0.2419595102223726	"Mendelian
disease"
P05787	0.25137873614245154	"Mendelian
disease"
P04181	0.2397258573893953	"Mendelian
disease"
Q9UHD9	0.27710174744536936	"Mendelian
disease"
O95292	0.25563699023071385	"Mendelian
disease"
P50402	0.2494709896868021	"Mendelian
disease"
P49736	0.2701327544176835	"Mendelian
disease"
Q9Y263	0.27227559219232955	"Mendelian
disease"
P17858	0.2445425723735756	"Mendelian
disease"
P40855	0.2507819672987271	"Mendelian
disease"
O96011	0.21987829069798673	"Mendelian
disease"
P28288	0.22968583161339767	"Mendelian
disease"
P63261	0.28053828065463127	"Mendelian
disease"
