unip	degree	type
Q7L590	0.00015064969685830824	"Mendelian
disease"
Q8N201	0.00016926628211392437	"Mendelian
disease"
Q9HCK8	0.00016747012207266902	"Mendelian
disease"
Q9BSJ2	0.0007550769574491276	"Mendelian
disease"
Q13415	0.0001682779778991555	"Mendelian
disease"
Q9Y2G2	0.00010576822513703358	"Mendelian
disease"
Q13813	0.0007013916982439299	"Mendelian
disease"
Q13885	0.00016378122473268737	"Mendelian
disease"
P17980	0.0027559832804578484	"Mendelian
disease"
P41212	0.0001608781454323873	"Mendelian
disease"
P10809	0.0003557826929698928	"Mendelian
disease"
Q9Y3C6	0.0013954068128623637	"Mendelian
disease"
P50570	0.0001529907467408865	"Mendelian
disease"
P61011	0.07066881734459218	"Mendelian
disease"
P11413	0.0002544717389742289	"Mendelian
disease"
O43561	0.00024891489959904015	"Mendelian
disease"
Q9Y6D9	0.00012675337322924057	"Mendelian
disease"
Q6NUK1	0.00023160387668274063	"Mendelian
disease"
O60231	0.0015670032379064916	"Mendelian
disease"
Q96GM5	0.0002469711510254532	"Mendelian
disease"
Q96LT9	0.002663391521887451	"Mendelian
disease"
Q8NA29	0.0001028561515151197	"Mendelian
disease"
P28340	0.0001641337390950191	"Mendelian
disease"
Q92804	0.00016505937236216943	"Mendelian
disease"
Q9H2I8	0.002874626428025875	"Mendelian
disease"
O00429	0.00012404988253121943	"Mendelian
disease"
P51532	0.001035145550927924	"Mendelian
disease"
P15924	0.00011971949568986106	"Mendelian
disease"
Q14980	0.0008389104139967285	"Mendelian
disease"
Q9BZK7	0.0005319358834351035	"Mendelian
disease"
Q6UX04	0.0015490244722665507	"Mendelian
disease"
Q8WU79	0.00011515750884603872	"Mendelian
disease"
Q8N5F7	0.00017202169327678612	"Mendelian
disease"
Q9BWD1	3.7245953134238676e-05	"Mendelian
disease"
P31483	7.808085787976858e-05	"Mendelian
disease"
P07339	9.957596265709507e-06	"Mendelian
disease"
P05091	3.1950111621985e-05	"Mendelian
disease"
Q00796	3.8041945829231786e-05	"Mendelian
disease"
Q9Y281	2.7085864215482694e-05	"Mendelian
disease"
P30038	3.408588735548865e-05	"Mendelian
disease"
