unip	degree	type
Q9NT62	21.0	Other
Q86TL0	2.0	Other
Q9Y4P1	13.0	Other
O95352	18.0	Other
Q8WYN0	8.0	Other
Q3MII6	2.0	Other
Q9H4P4	11.999999999999998	Other
O95218	36.99999999999999	Other
P52790	10.0	Other
Q9NPB6	19.0	Other
O60229	10.0	Other
Q15052	16.0	Other
Q02779	8.0	Other
Q14185	11.999999999999998	Other
Q68EM7	13.0	Other
Q53QZ3	1.0	Other
Q9H9P5	9.0	Other
Q92556	11.999999999999998	Other
Q9NP84	1.0	Other
O95466	4.0	Other
Q9BYG4	11.0	Other
Q6DT37	2.0	Other
Q9BYG5	17.0	Other
Q9NQU5	5.999999999999999	Other
Q86VI3	4.0	Other
Q8TCU6	4.0	Other
Q17R89	5.999999999999999	Other
Q9P286	8.0	Other
P42685	10.0	Other
Q9P258	5.999999999999999	Other
Q6ZUM4	4.0	Other
Q969G9	1.0	Other
Q8NCT1	4.0	Other
P62253	13.0	Other
Q9NV92	6.999999999999999	Other
Q8WUM4	34.0	Other
Q13585	2.0	Other
P41143	10.0	Other
P35408	2.0	Other
P46089	2.9999999999999996	Other
O43613	2.0	Other
O95905	13.999999999999998	Other
Q9H672	6.999999999999999	Other
Q9UBK9	19.0	Other
Q9NWS0	34.0	Other
Q96AT1	9.0	Other
Q9UHR6	9.0	Other
Q9Y5U2	34.0	Other
Q9Y312	16.0	Other
Q92917	13.0	Other
Q9NUG6	8.0	Other
Q96KQ4	6.999999999999999	Other
P51003	29.0	Other
Q9GZN8	2.0	Other
Q9H175	2.0	Other
Q15435	11.0	Other
Q9BWT3	16.0	Other
Q9UQK1	8.0	Other
Q8NI77	6.999999999999999	Other
Q9BZL4	11.999999999999998	Other
Q9H788	4.0	Other
Q9NP77	27.999999999999996	Other
O95639	23.0	Other
Q96I34	2.9999999999999996	Other
Q96T49	4.0	Other
Q9NVU0	29.0	Other
Q86XI6	5.999999999999999	Other
P49750	4.0	Other
Q9ULJ8	4.0	Other
Q8IZ21	4.0	Other
Q96KR7	1.0	Other
O94763	9.0	Other
P41236	10.0	Other
O60927	6.999999999999999	Other
Q86WC6	2.0	Other
Q7Z3T8	11.0	Other
Q13641	10.0	Other
Q6PJW8	5.999999999999999	Other
Q9UPR0	5.0	Other
Q9NRJ5	18.0	Other
Q13625	13.999999999999998	Other
Q96SB3	6.999999999999999	Other
Q6UN15	34.0	Other
Q96CD2	5.999999999999999	Other
Q93034	45.0	Other
Q9H3K6	5.0	Other
P19388	93.99999999999999	Other
Q92624	9.0	Other
P19387	105.99999999999999	Other
O00295	5.0	Other
O43488	4.0	Other
Q9NSK0	11.0	Other
Q07866	26.0	Other
Q8NEE8	1.0	Other
Q5VT52	5.999999999999999	Other
Q96EQ0	4.0	Other
P31269	16.0	Other
Q14241	4.0	Other
Q5I0X7	2.0	Other
P23193	46.99999999999999	Other
Q13325	2.0	Other
O75764	16.0	Other
P62487	76.99999999999999	Other
P09913	5.999999999999999	Other
Q5T4D3	1.0	Other
Q6PCT2	82.0	Other
Q5T764	2.0	Other
Q8N394	1.0	Other
A2A3L6	1.0	Other
Q6P597	9.0	Other
Q8N884	2.9999999999999996	Other
Q8IUR5	1.0	Other
O60704	1.0	Other
P09914	8.0	Other
Q6PID6	5.0	Other
O60507	1.0	Other
O14879	10.0	Other
Q9GZN1	13.999999999999998	Other
Q9C086	10.0	Other
Q9H9F9	16.0	Other
O95619	45.0	Other
Q9NZR1	17.0	Other
Q52LR7	23.999999999999996	Other
Q13596	17.0	Other
Q9H2F5	26.0	Other
Q9H4A6	13.0	Other
P0C0S5	40.0	Other
O43257	13.999999999999998	Other
Q15059	11.0	Other
Q9H160	23.0	Other
Q9NYL9	18.0	Other
Q9NXR8	23.0	Other
Q9H981	5.999999999999999	Other
Q15906	27.0	Other
Q9BVM2	2.0	Other
Q9NV56	29.0	Other
Q9HAF1	32.0	Other
P40222	17.0	Other
O60749	23.0	Other
P0C1Z6	5.0	Other
Q9BR76	20.0	Other
P12524	19.0	Other
Q53TQ3	2.9999999999999996	Other
Q6PI98	5.0	Other
Q6PJQ5	15.0	Other
Q8NBZ0	6.999999999999999	Other
Q05BQ5	17.0	Other
Q8NG50	1.0	Other
P36954	60.0	Other
Q7KZ85	16.0	Other
Q8IXW5	21.0	Other
Q9UHW5	26.0	Other
O60925	9.0	Other
P62879	51.0	Other
Q13164	43.0	Other
P16949	36.99999999999999	Other
A6NNF4	1.0	Other
P07108	6.999999999999999	Other
P31152	11.999999999999998	Other
O15212	13.999999999999998	Other
Q86VZ6	6.999999999999999	Other
Q96GQ7	36.0	Other
Q05519	27.0	Other
Q02447	13.999999999999998	Other
Q13045	10.0	Other
O43795	2.9999999999999996	Other
Q9ULV4	19.0	Other
Q9UNK0	27.0	Other
Q9UEU0	21.0	Other
Q8WXE9	11.0	Other
P52435	46.99999999999999	Other
P62875	79.0	Other
O15514	78.0	Other
P0CAP2	22.0	Other
Q9HCN4	13.0	Other
P61218	104.0	Other
P30876	90.0	Other
P19012	2.9999999999999996	Other
O75563	2.0	Other
P07948	43.0	Other
P30273	2.9999999999999996	Other
O15492	10.0	Other
Q14289	29.0	Other
P56945	19.0	Other
Q92835	19.0	Other
O43281	4.0	Other
Q9H204	38.0	Other
Q9NRA0	8.0	Other
P23946	2.0	Other
P23469	10.0	Other
Q92569	42.0	Other
P54764	11.0	Other
Q13291	6.999999999999999	Other
O14559	1.0	Other
P54753	5.999999999999999	Other
Q9Y5Z0	2.0	Other
Q8TEW6	9.0	Other
Q8WUY3	2.9999999999999996	Other
Q8N6N7	1.0	Other
Q14511	13.0	Other
Q13322	22.0	Other
P54829	5.999999999999999	Other
P23471	15.0	Other
Q9Y6M0	1.0	Other
P36952	8.0	Other
Q9H2H8	18.0	Other
Q9HC38	15.0	Other
Q9H0W9	17.0	Other
O00470	27.0	Other
P20719	24.999999999999996	Other
P17481	13.999999999999998	Other
P31268	15.0	Other
P28356	13.0	Other
P31277	1.0	Other
P35452	5.999999999999999	Other
P19622	2.0	Other
P31260	5.999999999999999	Other
P55347	11.999999999999998	Other
Q5U5X8	6.999999999999999	Other
P17483	18.0	Other
P40426	11.999999999999998	Other
Q96GD3	8.0	Other
P31274	11.999999999999998	Other
P33552	39.0	Other
P20248	45.0	Other
Q5VZL5	5.0	Other
Q6PJI9	32.0	Other
Q9H967	6.999999999999999	Other
O43189	8.0	Other
O75151	5.999999999999999	Other
Q09028	76.99999999999999	Other
Q6ZN18	9.0	Other
Q9Y483	2.0	Other
P29375	18.0	Other
Q92833	18.0	Other
Q5QP82	13.999999999999998	Other
Q8NG27	11.0	Other
A6NHQ4	2.0	Other
Q8NHM5	46.0	Other
Q9Y232	15.0	Other
O75865	10.0	Other
Q9Y5R8	23.0	Other
Q5T215	11.0	Other
Q9Y2L5	10.0	Other
Q8IUR0	23.0	Other
P0DI82	8.0	Other
Q96KC9	8.0	Other
P48553	11.0	Other
Q9BZR8	11.0	Other
Q9H169	27.0	Other
Q5T7N3	8.0	Other
Q9P2M4	11.999999999999998	Other
A5PLN9	5.0	Other
Q9H3H3	2.9999999999999996	Other
Q9H977	1.0	Other
Q8WVF1	2.0	Other
O15488	5.0	Other
Q6NTF9	1.0	Other
Q53QW1	2.9999999999999996	Other
P55056	1.0	Other
Q9UJK0	2.0	Other
Q9BUQ8	52.0	Other
Q66PJ3	9.0	Other
O00472	5.0	Other
P55199	5.999999999999999	Other
Q96CJ1	11.0	Other
Q9HB65	11.999999999999998	Other
Q8N3E9	1.0	Other
Q9BZF2	4.0	Other
O75425	5.0	Other
Q9UJG1	5.999999999999999	Other
Q16623	43.0	Other
Q96TC7	2.9999999999999996	Other
P22059	5.0	Other
O95104	13.0	Other
Q9H4L5	4.0	Other
Q9BZ72	2.0	Other
Q969R2	4.0	Other
O00562	2.9999999999999996	Other
Q96FQ6	9.0	Other
P32856	21.0	Other
Q9BZF3	4.0	Other
Q9BXB5	6.999999999999999	Other
P25325	5.0	Other
Q15014	30.999999999999996	Other
Q96D05	1.0	Other
Q99614	15.0	Other
Q00169	9.0	Other
Q9NQC3	27.999999999999996	Other
A1A519	4.0	Other
O95197	5.0	Other
Q16891	21.0	Other
O15069	2.9999999999999996	Other
Q8N9B5	1.0	Other
A6ND36	1.0	Other
Q9H939	2.9999999999999996	Other
Q9Y2T7	4.0	Other
Q8TBF4	32.0	Other
Q9BYC8	150.99999999999997	Other
Q9P0M9	150.0	Other
Q9BRP1	4.0	Other
Q9UBQ5	54.0	Other
P57772	38.0	Other
P05198	90.0	Other
P82933	158.0	Other
P41214	51.0	Other
Q9BYG3	156.99999999999997	Other
Q6ZNA5	55.0	Other
Q9HBH1	65.0	Other
Q9NRX2	150.99999999999997	Other
Q9GZV4	52.99999999999999	Other
O75394	150.99999999999997	Other
Q14197	120.0	Other
O60678	5.0	Other
Q9BYC9	147.0	Other
P49406	150.0	Other
P67809	19.0	Other
Q9H2K0	27.0	Other
Q86TS9	76.99999999999999	Other
Q96E11	85.0	Other
O75570	46.99999999999999	Other
Q9BYD2	153.99999999999997	Other
Q96QR8	6.999999999999999	Other
P82932	150.99999999999997	Other
Q16540	86.0	Other
Q6IS14	54.0	Other
Q16342	1.0	Other
Q9UGC7	49.0	Other
Q9P0J6	147.99999999999997	Other
Q7Z2W9	146.0	Other
Q8N4P3	64.0	Other
Q92858	5.0	Other
Q8N9T8	11.999999999999998	Other
Q9P0M6	55.0	Other
O75367	69.0	Other
Q96JN0	1.0	Other
Q8WXF3	2.9999999999999996	Other
Q9UGY1	34.0	Other
Q8N8D1	8.0	Other
Q9H6F5	2.0	Other
Q96J01	13.999999999999998	Other
Q9UDW3	23.0	Other
Q15696	24.999999999999996	Other
Q9Y4C8	13.999999999999998	Other
Q9BRU9	46.99999999999999	Other
Q6IEG0	8.0	Other
Q16560	29.0	Other
Q8N5P1	19.0	Other
P06756	11.999999999999998	Other
Q9BQ95	36.99999999999999	Other
P56199	4.0	Other
P08648	10.0	Other
P17301	2.0	Other
Q9UKX5	1.0	Other
O14713	4.0	Other
Q9H920	2.0	Other
O75578	1.0	Other
Q9NPI5	1.0	Other
Q13418	26.0	Other
P98088	1.0	Other
Q08431	1.0	Other
Q14192	13.0	Other
Q15274	2.0	Other
Q9UNS1	23.0	Other
Q8WW24	1.0	Other
Q99743	13.0	Other
Q16589	8.0	Other
Q8TCJ0	5.0	Other
Q86WA6	1.0	Other
Q5JT25	5.0	Other
P33316	18.0	Other
Q9UKP3	2.9999999999999996	Other
Q6P1N9	11.999999999999998	Other
Q5TEA3	1.0	Other
Q10586	10.0	Other
Q8WYA1	8.0	Other
Q8N365	1.0	Other
Q9C0C6	4.0	Other
Q16534	9.0	Other
Q8IUM7	2.9999999999999996	Other
O14977	9.0	Other
P61964	58.99999999999999	Other
P35244	24.999999999999996	Other
P49321	13.999999999999998	Other
Q9BVW5	18.0	Other
P33993	54.0	Other
Q8TBP0	1.0	Other
Q9HAW4	5.999999999999999	Other
Q96LW4	8.0	Other
Q9H611	5.0	Other
Q9BRX5	20.0	Other
Q6P3X3	11.999999999999998	Other
Q8WTR2	4.0	Other
Q9Y6R9	2.9999999999999996	Other
Q9H469	6.999999999999999	Other
O95243	4.0	Other
Q9UD71	1.0	Other
Q9GZL7	76.0	Other
Q00536	18.0	Other
Q15004	2.9999999999999996	Other
Q9P0L9	2.0	Other
P15621	2.0	Other
Q3KNV8	15.0	Other
Q9BYE7	22.0	Other
P05230	13.999999999999998	Other
Q8N488	27.999999999999996	Other
P56817	8.0	Other
O95295	11.999999999999998	Other
Q96NX9	2.9999999999999996	Other
O00743	11.999999999999998	Other
P78368	6.999999999999999	Other
Q9Y272	5.0	Other
P17676	34.0	Other
O75594	2.0	Other
Q96F85	2.0	Other
P01563	6.999999999999999	Other
Q9NXV2	6.999999999999999	Other
Q6ZT12	2.0	Other
P05014	5.999999999999999	Other
P01569	5.999999999999999	Other
O95772	1.0	Other
Q9UBK5	2.0	Other
P26718	4.0	Other
P29274	9.0	Other
Q32MK0	4.0	Other
Q96HU8	2.9999999999999996	Other
P04233	16.0	Other
P01906	2.9999999999999996	Other
P05538	5.999999999999999	Other
P20036	2.9999999999999996	Other
P07711	11.0	Other
P01903	22.0	Other
P28067	10.0	Other
P01236	2.9999999999999996	Other
P40967	6.999999999999999	Other
Q7Z6W7	2.0	Other
P00540	4.0	Other
Q8TF46	22.0	Other
Q13387	15.0	Other
O14796	6.999999999999999	Other
O75829	1.0	Other
Q9H871	27.999999999999996	Other
P09668	2.9999999999999996	Other
P29508	10.0	Other
P01037	4.0	Other
Q9UIV8	4.0	Other
O76096	2.9999999999999996	Other
O60911	4.0	Other
Q96PD2	4.0	Other
Q30154	6.999999999999999	Other
Q16655	5.0	Other
Q6PIL6	5.0	Other
P28068	2.9999999999999996	Other
P06340	2.9999999999999996	Other
P13765	2.0	Other
P14415	11.999999999999998	Other
Q9P299	8.0	Other
P61923	11.0	Other
Q96RQ1	8.0	Other
Q8TAV0	2.0	Other
O00264	8.0	Other
Q9BUA6	2.9999999999999996	Other
Q01449	2.9999999999999996	Other
Q9HCS5	2.9999999999999996	Other
P13861	30.999999999999996	Other
Q9NWT6	21.0	Other
Q8IY57	23.999999999999996	Other
Q15388	5.999999999999999	Other
Q9UPU5	2.0	Other
O15173	2.9999999999999996	Other
Q9HCM4	11.0	Other
Q9UMX5	13.0	Other
Q02045	2.9999999999999996	Other
Q49A88	20.0	Other
Q9H6S1	8.0	Other
Q15154	10.0	Other
O95166	26.0	Other
Q5HYJ3	5.0	Other
Q6UXN7	2.0	Other
Q9UHQ4	10.0	Other
Q9Y219	6.999999999999999	Other
P53990	23.0	Other
P15085	2.9999999999999996	Other
P09093	2.0	Other
P08861	2.0	Other
Q9Y2Y8	2.0	Other
Q4G1C9	8.0	Other
Q96HF1	8.0	Other
Q8IUR7	11.0	Other
P09237	16.0	Other
P23470	11.999999999999998	Other
Q96G75	2.9999999999999996	Other
Q8NCJ5	1.0	Other
P51116	10.0	Other
Q8IY47	2.9999999999999996	Other
A7MCY6	5.999999999999999	Other
Q9UM11	58.99999999999999	Other
Q9H7E2	5.0	Other
Q13137	8.0	Other
Q9UHK0	2.0	Other
Q99538	2.0	Other
Q9UI38	4.0	Other
Q8IVV7	5.0	Other
Q6RW13	4.0	Other
Q9UL63	5.0	Other
P56159	2.0	Other
P62699	6.999999999999999	Other
Q9BX70	5.999999999999999	Other
Q9H0C5	11.0	Other
Q9BT78	32.0	Other
Q9UNS2	30.0	Other
Q9P2X3	2.0	Other
Q96EF6	5.999999999999999	Other
Q53GT1	5.0	Other
Q9UKA1	6.999999999999999	Other
Q99627	22.0	Other
O95704	10.0	Other
Q86Y37	21.0	Other
Q9H9Q2	24.999999999999996	Other
Q8WV16	11.0	Other
Q9Y4B6	8.0	Other
Q9BTX1	6.999999999999999	Other
Q8TC84	2.9999999999999996	Other
Q13098	30.0	Other
Q8TBC4	10.0	Other
Q9UBW8	33.0	Other
Q7L5Y6	23.0	Other
Q14444	2.0	Other
O95985	5.999999999999999	Other
Q07817	32.0	Other
P01023	5.999999999999999	Other
O15230	8.0	Other
P09958	2.9999999999999996	Other
P56704	11.999999999999998	Other
Q99666	6.999999999999999	Other
Q9HD47	2.0	Other
Q15398	5.0	Other
Q53H80	2.0	Other
O60518	5.999999999999999	Other
Q17RY0	2.0	Other
Q9HAV4	5.0	Other
O14524	6.999999999999999	Other
O14715	6.999999999999999	Other
Q8IWJ2	9.0	Other
O00629	32.0	Other
Q9H6Z4	9.0	Other
O15131	10.0	Other
O94829	9.0	Other
O60684	21.0	Other
P18754	29.0	Other
Q1ZYL8	20.0	Other
P0DJD1	5.999999999999999	Other
O14980	52.0	Other
A6NKT7	5.999999999999999	Other
Q7Z3J3	4.0	Other
Q9UI26	4.0	Other
Q9H9L7	2.9999999999999996	Other
O00311	30.0	Other
P62995	30.999999999999996	Other
Q7Z5Q1	2.0	Other
P49790	58.0	Other
Q8NE35	2.9999999999999996	Other
O95149	8.0	Other
Q9BZB8	4.0	Other
Q8NER5	10.0	Other
Q96E35	5.0	Other
Q9UHQ7	4.0	Other
Q96A44	2.0	Other
Q96BD6	2.9999999999999996	Other
Q99619	2.9999999999999996	Other
Q8NCA5	4.0	Other
Q8IYT4	4.0	Other
Q17RN3	2.0	Other
Q9BVC5	6.999999999999999	Other
Q9Y224	16.0	Other
P33240	40.0	Other
Q8ND56	8.0	Other
Q9BXR0	5.0	Other
P02760	4.0	Other
P55212	9.0	Other
Q02410	11.0	Other
Q92876	5.0	Other
O43736	1.0	Other
O00213	6.999999999999999	Other
Q92870	5.0	Other
P35030	5.999999999999999	Other
Q13564	5.999999999999999	Other
O75955	8.0	Other
O75509	1.0	Other
O75069	2.9999999999999996	Other
O96018	6.999999999999999	Other
Q99767	5.999999999999999	Other
Q96QA6	4.0	Other
O60688	2.0	Other
Q5T4F7	1.0	Other
Q9Y581	2.0	Other
Q53EQ6	1.0	Other
Q96HB5	5.0	Other
Q9UIV1	38.0	Other
Q9UKZ1	22.0	Other
Q9ULM6	23.999999999999996	Other
Q9C0C2	11.0	Other
Q9H9A5	13.0	Other
Q92600	24.999999999999996	Other
Q9UFF9	30.999999999999996	Other
Q96LI5	26.0	Other
O00399	27.999999999999996	Other
Q9UDT6	5.0	Other
Q9UPY8	30.999999999999996	Other
Q9NZ32	22.0	Other
O75935	16.0	Other
Q8IX12	20.0	Other
Q96DN5	11.0	Other
P42025	36.99999999999999	Other
Q8IWG1	6.999999999999999	Other
Q96MC5	6.999999999999999	Other
Q9BTE1	27.0	Other
O14576	20.0	Other
Q9NPQ8	16.0	Other
Q5VZK9	4.0	Other
Q8N0X2	10.0	Other
Q86WX3	9.0	Other
P54257	5.0	Other
Q8ND23	1.0	Other
Q14134	1.0	Other
Q96DZ5	2.9999999999999996	Other
Q9GZP0	9.0	Other
P47755	32.0	Other
Q9BY44	42.0	Other
Q9UJW0	22.0	Other
Q5VT06	6.999999999999999	Other
P30622	22.0	Other
Q9UKS6	16.0	Other
P06127	1.0	Other
Q16627	5.0	Other
P35626	9.0	Other
P25098	24.999999999999996	Other
P13236	5.999999999999999	Other
P80075	10.0	Other
P63096	49.99999999999999	Other
P28907	1.0	Other
Q9HD43	2.0	Other
Q9NP31	10.0	Other
Q3B7T1	10.0	Other
Q15750	22.0	Other
O14944	2.0	Other
Q8TDI0	13.999999999999998	Other
Q9H299	2.0	Other
Q96JA1	10.0	Other
Q68CZ2	8.0	Other
Q14451	13.999999999999998	Other
Q8TF42	6.999999999999999	Other
Q92918	6.999999999999999	Other
Q9UJM3	5.0	Other
Q8IY21	1.0	Other
P55822	1.0	Other
Q96IZ5	2.0	Other
O14544	10.0	Other
P78545	5.0	Other
Q9BUA3	4.0	Other
O00750	5.0	Other
Q99417	2.0	Other
Q70E73	11.999999999999998	Other
P23467	11.0	Other
P17706	20.0	Other
Q9BZP6	2.9999999999999996	Other
P01135	5.0	Other
P42684	16.0	Other
O14511	4.0	Other
O75159	2.9999999999999996	Other
Q13882	4.0	Other
Q92729	10.0	Other
P35070	2.9999999999999996	Other
Q9NRF2	8.0	Other
O75368	4.0	Other
Q6UW88	1.0	Other
Q3SX64	2.0	Other
Q0VG06	21.0	Other
P46379	15.0	Other
Q9BV87	10.0	Other
Q9Y547	26.0	Other
Q9UKT4	15.0	Other
O00268	38.0	Other
Q9UJX4	32.0	Other
Q6PH81	11.0	Other
Q13257	46.99999999999999	Other
Q9UJX6	35.0	Other
Q5VWG9	33.0	Other
O00762	49.0	Other
Q15542	39.0	Other
Q8NHZ8	23.999999999999996	Other
P33981	22.0	Other
Q9P2B7	13.0	Other
Q9UJX5	46.0	Other
Q9UJX3	36.0	Other
P60006	27.0	Other
Q9H6Y5	5.0	Other
P48380	4.0	Other
Q13084	80.0	Other
P14866	30.0	Other
Q13247	32.0	Other
P31942	18.0	Other
Q9NZB2	5.0	Other
Q96DH6	23.0	Other
Q7Z7H8	76.99999999999999	Other
Q1KMD3	9.0	Other
Q9H422	9.0	Other
O43169	13.999999999999998	Other
Q9BQC6	78.0	Other
Q13151	23.0	Other
Q8TAE8	85.0	Other
O43390	30.999999999999996	Other
Q9HD33	87.0	Other
Q9H1J1	13.0	Other
Q15424	11.999999999999998	Other
Q32P51	8.0	Other
Q08170	23.0	Other
Q8IX01	2.9999999999999996	Other
O95870	19.0	Other
P49842	5.0	Other
Q9NZW5	17.0	Other
Q99547	13.999999999999998	Other
Q8IZH2	43.0	Other
Q15024	23.999999999999996	Other
O15116	27.999999999999996	Other
Q9NPD3	27.0	Other
Q13901	61.99999999999999	Other
O00186	17.0	Other
Q6ZUT9	4.0	Other
Q8N1B4	13.0	Other
P43490	4.0	Other
Q9BW91	5.0	Other
P04818	18.0	Other
Q9Y680	10.0	Other
P55327	11.999999999999998	Other
Q8IU81	13.0	Other
O14756	2.0	Other
Q99973	19.0	Other
Q9NYA1	10.0	Other
P31350	10.0	Other
O95997	11.0	Other
Q9BRP8	17.0	Other
Q496M5	1.0	Other
Q9UK33	1.0	Other
Q9H6U6	2.9999999999999996	Other
Q96FV9	34.0	Other
Q86UA6	4.0	Other
Q13769	32.0	Other
Q96QD9	5.0	Other
Q53F19	20.0	Other
P35367	11.999999999999998	Other
Q13123	61.99999999999999	Other
Q86VU5	10.0	Other
Q8NHZ7	10.0	Other
P46939	23.0	Other
Q70Z53	19.0	Other
Q8WU90	11.0	Other
P82979	16.0	Other
Q8N9M1	4.0	Other
Q96RL6	13.0	Other
Q9Y3Y2	15.0	Other
Q6ZUT6	2.0	Other
O15315	15.0	Other
Q8TE54	1.0	Other
Q8WXB4	2.9999999999999996	Other
Q9Y2L8	4.0	Other
Q9Y4K4	2.9999999999999996	Other
Q96T59	2.9999999999999996	Other
Q8IVH8	5.0	Other
P20273	2.9999999999999996	Other
Q7Z7G1	6.999999999999999	Other
Q9H9H4	15.0	Other
Q9H706	2.9999999999999996	Other
Q9H7D0	5.999999999999999	Other
Q5VWX1	11.0	Other
Q01469	19.0	Other
Q96RF0	2.9999999999999996	Other
O15056	2.0	Other
Q13444	4.0	Other
Q9UQC2	6.999999999999999	Other
Q9UQ16	15.0	Other
Q8N1K5	5.0	Other
P08922	5.0	Other
O43184	2.0	Other
O43559	11.0	Other
Q8WU20	16.0	Other
Q9H792	2.0	Other
P78524	1.0	Other
P26885	16.0	Other
Q8WXH5	8.0	Other
Q9ULI4	1.0	Other
Q2WGN9	2.9999999999999996	Other
M0QZC1	2.0	Other
O43609	2.9999999999999996	Other
Q75VX8	1.0	Other
Q8WV74	8.0	Other
A8MXV6	1.0	Other
P78552	4.0	Other
Q5VXU1	1.0	Other
O43829	2.9999999999999996	Other
Q8NHY5	4.0	Other
O75943	19.0	Other
P49643	11.0	Other
Q9BQ83	2.9999999999999996	Other
P18858	8.0	Other
Q9Y2C4	4.0	Other
Q8NFZ0	13.999999999999998	Other
Q14249	6.999999999999999	Other
O14972	11.0	Other
Q13156	6.999999999999999	Other
Q6AHZ1	1.0	Other
Q9BTE7	13.999999999999998	Other
O60232	27.999999999999996	Other
Q8N5M4	18.0	Other
Q96H20	9.0	Other
O75153	5.999999999999999	Other
Q14565	11.0	Other
Q8NG08	5.999999999999999	Other
A8MT69	17.0	Other
Q9P1U0	11.999999999999998	Other
Q8N2Z9	19.0	Other
Q9BRT9	24.999999999999996	Other
O15457	5.0	Other
Q9H9A7	16.0	Other
Q969S8	9.0	Other
P09429	24.999999999999996	Other
Q17RS7	5.999999999999999	Other
P54277	6.999999999999999	Other
Q8WXX5	11.0	Other
Q6FI81	27.999999999999996	Other
O00716	13.0	Other
Q8IWI9	10.0	Other
O43482	4.0	Other
Q9Y3X0	5.999999999999999	Other
Q92576	13.0	Other
P55290	2.0	Other
Q71F23	17.0	Other
Q6PJG2	2.0	Other
Q6ZMV9	2.9999999999999996	Other
Q9Y2F5	2.9999999999999996	Other
Q8NB78	11.0	Other
Q9ULW0	8.0	Other
O95810	2.0	Other
Q96IK1	2.0	Other
Q96QE3	8.0	Other
Q96QT6	17.0	Other
Q9H147	2.0	Other
Q8N9R8	2.0	Other
Q6IPU0	8.0	Other
Q9BWU0	8.0	Other
Q9H7L9	15.0	Other
Q9Y2K1	5.0	Other
P49916	10.0	Other
O75182	49.99999999999999	Other
Q9H410	16.0	Other
Q9H081	22.0	Other
Q4VC44	1.0	Other
O94842	4.0	Other
Q5T5X7	5.999999999999999	Other
Q9H9L4	2.9999999999999996	Other
Q9NZZ3	20.0	Other
P15408	13.999999999999998	Other
Q9NY74	1.0	Other
Q6ZRQ5	4.0	Other
Q13503	73.0	Other
P29083	46.0	Other
P19320	2.0	Other
Q8TCG1	1.0	Other
Q9UKY1	5.0	Other
Q9NYB0	10.0	Other
Q86V48	2.9999999999999996	Other
Q96E14	11.0	Other
Q562F6	4.0	Other
Q6PJP8	2.0	Other
P14859	9.0	Other
Q8IX21	5.0	Other
Q96Q89	4.0	Other
Q92674	11.999999999999998	Other
P14373	9.0	Other
Q96AY2	5.0	Other
O43663	15.0	Other
P35269	52.0	Other
O15084	9.0	Other
Q9BW19	5.999999999999999	Other
Q7L775	5.0	Other
Q9BTP7	11.0	Other
Q96C10	11.0	Other
A4GXA9	2.9999999999999996	Other
Q9Y5K1	5.0	Other
Q9NX58	4.0	Other
Q5SWW7	2.0	Other
Q8NFJ5	1.0	Other
Q5M775	2.0	Other
Q16799	9.0	Other
O15511	10.0	Other
Q53TN4	6.999999999999999	Other
Q9BPX5	11.999999999999998	Other
P60983	5.0	Other
Q86VB7	8.0	Other
Q96C19	6.999999999999999	Other
O75128	5.999999999999999	Other
O60234	2.0	Other
Q9NRV9	4.0	Other
Q14019	13.999999999999998	Other
Q6ZRY4	4.0	Other
Q9Y3E2	5.999999999999999	Other
P98179	11.0	Other
Q8TBK6	21.0	Other
Q16658	15.0	Other
Q9NUQ9	5.999999999999999	Other
P50238	22.0	Other
O75436	23.0	Other
Q6IN85	13.999999999999998	Other
O15400	57.0	Other
Q4G0F5	13.0	Other
Q8IWZ8	34.0	Other
Q9UI15	19.0	Other
Q01995	29.0	Other
P29558	22.0	Other
Q96EL3	99.99999999999999	Other
O00237	4.0	Other
Q8IWT3	5.999999999999999	Other
Q8IVU3	2.9999999999999996	Other
P61026	18.0	Other
Q6ZMZ0	2.9999999999999996	Other
O00625	24.999999999999996	Other
Q5VTR2	16.0	Other
Q5GLZ8	2.0	Other
Q9UMY4	16.0	Other
Q8N6D2	1.0	Other
Q9UK76	5.0	Other
Q8N8K9	2.9999999999999996	Other
Q9ULU4	18.0	Other
P37802	26.0	Other
Q96AK3	15.0	Other
P10606	49.0	Other
A7E2Y1	6.999999999999999	Other
A1L0T0	13.999999999999998	Other
P24310	33.0	Other
O75947	35.0	Other
P56385	19.0	Other
Q8IUX4	11.0	Other
Q9HC16	8.0	Other
Q6YFQ2	20.0	Other
A0A096LP55	13.0	Other
P15954	27.999999999999996	Other
Q9UH17	8.0	Other
P31941	10.0	Other
Q9NRW3	11.999999999999998	Other
P00414	32.0	Other
P09669	35.0	Other
Q8TF08	19.0	Other
O14548	13.0	Other
Q9Y512	15.0	Other
P48047	36.99999999999999	Other
P08571	8.0	Other
P36542	40.0	Other
P05141	34.0	Other
E9PQ53	27.0	Other
Q14061	13.0	Other
Q4U2R6	83.0	Other
Q9BQ48	86.0	Other
Q9Y676	79.0	Other
Q96DV4	81.0	Other
Q9H0U6	82.0	Other
Q96BP2	76.0	Other
P82921	79.0	Other
Q8N983	82.0	Other
Q8N5N7	85.0	Other
Q96GC5	80.0	Other
Q92552	45.0	Other
Q96EH3	52.0	Other
Q7Z7F7	73.99999999999999	Other
Q9Y3D5	86.0	Other
Q9NZE8	80.0	Other
Q9NP92	84.0	Other
