unip	degree	type
Q9Y296	0.00021705888395397575	"Mendelian
disease"
Q9UL33	1.742991449565491e-05	"Mendelian
disease"
Q8WVT3	0.0004531101337167485	"Mendelian
disease"
Q96Q05	4.0673118993427404e-05	"Mendelian
disease"
P16278	0.00017886548647570952	"Mendelian
disease"
Q8WVR3	1.223502650136101e-05	"Mendelian
disease"
Q86SZ2	3.0107070002156708e-05	"Mendelian
disease"
Q7Z392	0.0	"Mendelian
disease"
Q5XKP0	0.000339906561325	"Mendelian
disease"
Q9NR28	0.0005169620729221558	"Mendelian
disease"
P55809	0.0006709147851331237	"Mendelian
disease"
P61266	0.00013877580521908672	"Mendelian
disease"
P42356	0.0006122796115256398	"Mendelian
disease"
P36543	0.00027845699307289606	"Mendelian
disease"
P63027	0.0005656005341480064	"Mendelian
disease"
Q5T8D3	9.705381965548281e-06	"Mendelian
disease"
Q9Y276	3.4349172481446503e-05	"Mendelian
disease"
P16615	0.00037277701684729404	"Mendelian
disease"
P23763	1.7759668041718895e-05	"Mendelian
disease"
P16435	0.00012362341233104692	"Mendelian
disease"
P82673	0.00015769059561527223	"Mendelian
disease"
Q9H3J6	3.7038545059735336e-05	"Mendelian
disease"
Q8N442	1.9793536159328573e-06	"Mendelian
disease"
Q969S9	3.7868852988253344e-07	"Mendelian
disease"
P52815	0.0002793287164778456	"Mendelian
disease"
P63241	0.00010931763207299577	"Mendelian
disease"
Q9P0K9	2.003464054555996e-07	"Mendelian
disease"
Q9Y3D3	0.0005900177781092566	"Mendelian
disease"
P10070	0.00021239257213688235	"Mendelian
disease"
P49711	0.0005756942402772904	"Mendelian
disease"
Q4G0J3	1.8863066900287948e-05	"Mendelian
disease"
Q00577	2.6849032655986774e-05	"Mendelian
disease"
O95363	2.531455680891863e-06	"Mendelian
disease"
P26006	1.0718856034807418e-06	"Mendelian
disease"
P78536	0.00012271342539655909	"Mendelian
disease"
P17813	4.324199135502383e-05	"Mendelian
disease"
P53708	0.00016196064944380296	"Mendelian
disease"
P12814	0.000984523573775889	"Mendelian
disease"
P23229	0.00021539528315671358	"Mendelian
disease"
Q13683	1.02569782730748e-07	"Mendelian
disease"
P32927	0.0001033816492637158	"Mendelian
disease"
Q9UKT7	1.8012155141816267e-05	"Mendelian
disease"
Q86YF9	1.2825795476775699e-06	"Mendelian
disease"
Q9Y4P8	0.0005431909087066325	"Mendelian
disease"
Q92753	7.593340592573357e-07	"Mendelian
disease"
Q96HY7	0.00032764263780118877	"Mendelian
disease"
Q99814	0.00027428175823826544	"Mendelian
disease"
Q86Y56	6.907250056442714e-05	"Mendelian
disease"
Q13563	0.00017954248107504705	"Mendelian
disease"
P41229	0.0004901645611437312	"Mendelian
disease"
Q92800	1.9413548893499837e-05	"Mendelian
disease"
Q99996	0.0008672089857574336	"Mendelian
disease"
P49715	0.00017259671591582623	"Mendelian
disease"
P48551	0.00012485241484630946	"Mendelian
disease"
Q9Y283	0.0	"Mendelian
disease"
P19429	0.00033868026691393415	"Mendelian
disease"
Q15051	1.9666034173888347e-05	"Mendelian
disease"
Q8IZT6	0.00012219236258619167	"Mendelian
disease"
Q7Z3V4	0.0	"Mendelian
disease"
Q9UBX1	0.0	"Mendelian
disease"
P04440	9.551090249231986e-05	"Mendelian
disease"
P04229	9.424345226799969e-05	"Mendelian
disease"
Q9GIY3	9.424345226799969e-05	"Mendelian
disease"
P01911	9.424345226799969e-05	"Mendelian
disease"
Q29974	9.424345226799969e-05	"Mendelian
disease"
P01909	0.00016246533368363098	"Mendelian
disease"
P01308	0.00035225893467984225	"Mendelian
disease"
P28300	0.0003247373920945015	"Mendelian
disease"
P69905	0.0007147146627678887	"Mendelian
disease"
P68871	0.00025156139355824743	"Mendelian
disease"
O75112	6.582093539078806e-05	"Mendelian
disease"
Q8WXI3	1.563422382760615e-06	"Mendelian
disease"
P01266	0.00021965020616031427	"Mendelian
disease"
P01040	0.0001845238664602095	"Mendelian
disease"
P43235	5.154816737657397e-06	"Mendelian
disease"
P04080	1.709603156020242e-05	"Mendelian
disease"
P01730	0.00029622781688052593	"Mendelian
disease"
Q9NX62	0.0001320109951033483	"Mendelian
disease"
Q8N0V5	0.0	"Mendelian
disease"
P10916	8.32089742974401e-05	"Mendelian
disease"
P02647	0.00020956241493909288	"Mendelian
disease"
P02649	0.000397489068225796	"Mendelian
disease"
Q66GS9	0.0008886340869428554	"Mendelian
disease"
O75444	0.00018675431942288912	"Mendelian
disease"
O00548	9.793037481160105e-05	"Mendelian
disease"
O75665	0.00024102531264297901	"Mendelian
disease"
Q8N100	4.369496814962441e-05	"Mendelian
disease"
P51572	0.00036863796672662296	"Mendelian
disease"
Q96A32	1.7218056265850527e-05	"Mendelian
disease"
O95613	1.9096568939300936e-05	"Mendelian
disease"
O00444	0.00018730824878337356	"Mendelian
disease"
Q13422	0.00046081460110506745	"Mendelian
disease"
Q13224	0.0005329364468418431	"Mendelian
disease"
Q99895	7.121966887839348e-09	"Mendelian
disease"
P32004	0.00021286740928939013	"Mendelian
disease"
Q06787	0.00040494193942756604	"Mendelian
disease"
Q969N2	0.000733602330383976	"Mendelian
disease"
P39905	0.0003469105348291226	"Mendelian
disease"
P51114	7.998033960834708e-05	"Mendelian
disease"
P13385	8.802684670409388e-05	"Mendelian
disease"
O43497	0.0	"Mendelian
disease"
P13727	4.058856773557498e-06	"Mendelian
disease"
Q12860	1.6767123705003263e-05	"Mendelian
disease"
Q9H490	0.0	"Mendelian
disease"
Q92643	0.00032344056522778014	"Mendelian
disease"
Q96S52	0.001333457751999754	"Mendelian
disease"
O43292	0.0006467493740681351	"Mendelian
disease"
P07949	0.0019061834774430674	"Mendelian
disease"
Q6JEL2	0.0	"Mendelian
disease"
Q06330	0.001280334364996362	"Mendelian
disease"
Q13620	0.0006263225397456268	"Mendelian
disease"
Q04637	0.00024078464044984704	"Mendelian
disease"
Q9UQF2	0.0009237986059640615	"Mendelian
disease"
Q16787	0.0007468964692884262	"Mendelian
disease"
Q9Y3B2	0.00016952700961624	"Mendelian
disease"
Q06265	0.0002523428390247317	"Mendelian
disease"
P01024	0.0023295098307932628	"Mendelian
disease"
Q8TD19	0.0006021938658558137	"Mendelian
disease"
Q9Y5L0	0.00020407372104607643	"Mendelian
disease"
P54886	0.0007947651532709546	"Mendelian
disease"
Q13868	0.00022827206041452886	"Mendelian
disease"
O75398	0.0	"Mendelian
disease"
P36896	0.0003787046677077868	"Mendelian
disease"
P00748	0.0005068524608857822	"Mendelian
disease"
Q9NP59	0.00032342276031056046	"Mendelian
disease"
P09471	0.001177677904252838	"Mendelian
disease"
P29400	3.348499423956158e-05	"Mendelian
disease"
P08572	0.0007260189575700536	"Mendelian
disease"
P07196	0.00020073192998062826	"Mendelian
disease"
P08123	0.0005831643203333528	"Mendelian
disease"
Q01955	0.0	"Mendelian
disease"
O75553	0.0008022813022100207	"Mendelian
disease"
Q9BXS0	0.0	"Mendelian
disease"
Q92542	0.0002543243675556875	"Mendelian
disease"
P02462	6.249131310435375e-05	"Mendelian
disease"
P61812	0.0001352984646752127	"Mendelian
disease"
O43822	1.3642628380064342e-06	"Mendelian
disease"
P56705	0.00018169524468160316	"Mendelian
disease"
P13497	0.00011694782117764519	"Mendelian
disease"
Q9NZN8	0.0003131579569442429	"Mendelian
disease"
O75175	0.0005825651454549983	"Mendelian
disease"
Q96RQ3	0.00014389106701450462	"Mendelian
disease"
Q13409	0.0004470065278989138	"Mendelian
disease"
Q3KP66	3.192676536091419e-05	"Mendelian
disease"
Q8WVS4	0.0003411114090342732	"Mendelian
disease"
Q96EX3	4.8984896642345736e-05	"Mendelian
disease"
Q99575	0.00026146516663515425	"Mendelian
disease"
Q9GZS0	4.9147017866106464e-05	"Mendelian
disease"
P00750	0.00043439382449837917	"Mendelian
disease"
Q99574	1.8587081656349844e-05	"Mendelian
disease"
P05121	0.00013918579170711578	"Mendelian
disease"
P05155	4.5167542586865353e-05	"Mendelian
disease"
P13501	0.0006934859648244972	"Mendelian
disease"
P51671	0.0008199740245719357	"Mendelian
disease"
P08754	0.001282354296076739	"Mendelian
disease"
P43403	0.0004245137530218685	"Mendelian
disease"
P16070	0.0005450169041559402	"Mendelian
disease"
P01732	0.0002857884968987361	"Mendelian
disease"
Q9NVS9	0.00018242275432445664	"Mendelian
disease"
P52952	1.5713360299954863e-05	"Mendelian
disease"
P03971	2.475322599173332e-06	"Mendelian
disease"
O00459	0.0001907702520855396	"Mendelian
disease"
P16234	0.0013195446412296887	"Mendelian
disease"
P51451	0.00016178498195898208	"Mendelian
disease"
Q06830	0.0005234959180794232	"Mendelian
disease"
Q13480	6.016426238337318e-05	"Mendelian
disease"
P01133	0.00016636701801784161	"Mendelian
disease"
Q99650	0.00030944339163767207	"Mendelian
disease"
P52630	0.0003363449759116982	"Mendelian
disease"
Q9NSE2	0.00010131419820135085	"Mendelian
disease"
P11171	0.00020970722630120488	"Mendelian
disease"
Q12913	0.0001435342973864507	"Mendelian
disease"
P51692	0.0005644657514952143	"Mendelian
disease"
Q02297	1.64545632522881e-05	"Mendelian
disease"
P37231	0.0005982023337460967	"Mendelian
disease"
Q9Y6Y0	0.00015341076050759238	"Mendelian
disease"
Q96FE5	0.00013975192278488594	"Mendelian
disease"
O94898	0.00027522685891066226	"Mendelian
disease"
Q08881	7.421916524276396e-05	"Mendelian
disease"
Q9HAV0	0.00033243388315014197	"Mendelian
disease"
Q99707	5.714933018702516e-07	"Mendelian
disease"
Q5JTZ9	3.1882987571424e-05	"Mendelian
disease"
P49588	0.0003820053838219513	"Mendelian
disease"
Q96C36	0.00013449858153792666	"Mendelian
disease"
P51955	0.000189856776868572	"Mendelian
disease"
Q86U42	6.13891968711786e-05	"Mendelian
disease"
Q9NYY8	0.00018155083938885966	"Mendelian
disease"
Q9H9J2	0.0002545718012525235	"Mendelian
disease"
Q9BZI7	1.2491415453823014e-05	"Mendelian
disease"
P08758	9.190008361442562e-05	"Mendelian
disease"
P55795	0.0003807313928804851	"Mendelian
disease"
Q9H7Z6	0.00038580940930146867	"Mendelian
disease"
P49589	5.849132670853144e-05	"Mendelian
disease"
P56715	7.663253962731737e-06	"Mendelian
disease"
Q9GZX7	0.00011499948453128792	"Mendelian
disease"
A1X283	1.197838256046261e-05	"Mendelian
disease"
Q9NQT5	3.103770148246973e-05	"Mendelian
disease"
O95551	0.00018540542069120125	"Mendelian
disease"
Q96B26	0.00042990545860392617	"Mendelian
disease"
Q6IQ26	2.688986006928179e-06	"Mendelian
disease"
P54819	8.091044588288744e-05	"Mendelian
disease"
Q13228	1.290812476090569e-05	"Mendelian
disease"
P29218	0.00013306421713482034	"Mendelian
disease"
P54577	0.0002453788963568282	"Mendelian
disease"
Q49MI3	1.810016302572245e-05	"Mendelian
disease"
Q9H1Y0	0.00023914144263936421	"Mendelian
disease"
Q8N806	2.8638784123737265e-06	"Mendelian
disease"
P09493	0.0013659891040564312	"Mendelian
disease"
Q5VIR6	0.00011036406213085317	"Mendelian
disease"
Q6PJT7	2.5832685712932588e-05	"Mendelian
disease"
Q13424	0.000365008505998831	"Mendelian
disease"
Q8WV28	0.0002476120692341438	"Mendelian
disease"
P36888	0.0003326962183748079	"Mendelian
disease"
P07686	0.00016172562408905587	"Mendelian
disease"
P02794	2.710653250077225e-05	"Mendelian
disease"
Q96JJ3	7.766364194966884e-05	"Mendelian
disease"
Q12866	0.0	"Mendelian
disease"
P22607	0.0003242339808564456	"Mendelian
disease"
Q9BZW8	0.0005414195098407413	"Mendelian
disease"
O14654	5.528977385241228e-05	"Mendelian
disease"
Q05193	0.0006455020027424643	"Mendelian
disease"
P04156	0.00019750538126400106	"Mendelian
disease"
Q02763	0.00018399328132619425	"Mendelian
disease"
P42680	6.3736338339361125e-06	"Mendelian
disease"
Q9UM73	0.0002164421706601939	"Mendelian
disease"
Q14118	0.0008680658614511388	"Mendelian
disease"
P23025	0.0002102975423298155	"Mendelian
disease"
Q70EL2	0.0	"Mendelian
disease"
P40692	0.00045561982047322445	"Mendelian
disease"
P54278	3.236843750584297e-05	"Mendelian
disease"
P51530	0.00011391671535467136	"Mendelian
disease"
Q96FC9	1.2940329658399521e-05	"Mendelian
disease"
O43542	7.569182808595658e-06	"Mendelian
disease"
Q01831	0.0007017156548576786	"Mendelian
disease"
Q03468	0.00011471634903897989	"Mendelian
disease"
P20839	0.000148192346049617	"Mendelian
disease"
Q6PCD5	0.0	"Mendelian
disease"
Q9NZC9	0.0	"Mendelian
disease"
O15287	4.405159015774433e-05	"Mendelian
disease"
P20585	6.265646324820511e-05	"Mendelian
disease"
Q00059	3.153224301799195e-05	"Mendelian
disease"
O15360	5.170919082255587e-05	"Mendelian
disease"
P35251	5.289960891194585e-05	"Mendelian
disease"
Q07864	0.0008381287491813534	"Mendelian
disease"
P29144	2.675734665775826e-06	"Mendelian
disease"
P61244	0.0001571039555180243	"Mendelian
disease"
P12110	0.0	"Mendelian
disease"
Q14781	1.812781646178954e-05	"Mendelian
disease"
P12268	0.0009787793222307288	"Mendelian
disease"
Q69YQ0	0.00014200572700255032	"Mendelian
disease"
Q8NG31	0.00018170244431590007	"Mendelian
disease"
Q9NUX5	0.0001955659683509046	"Mendelian
disease"
Q9UGU0	8.144139699805767e-05	"Mendelian
disease"
Q9UQR1	3.684175694328448e-05	"Mendelian
disease"
Q13642	6.106356065083052e-05	"Mendelian
disease"
Q2TAL8	0.0	"Mendelian
disease"
Q92925	3.6868265222812056e-05	"Mendelian
disease"
Q96L73	7.885147274260977e-05	"Mendelian
disease"
P78364	0.00018409661448360847	"Mendelian
disease"
Q9HB96	1.1612233252609395e-05	"Mendelian
disease"
Q9BX63	4.3400840836710864e-05	"Mendelian
disease"
Q86YC2	3.4142160352207174e-06	"Mendelian
disease"
Q96MF7	8.093964954797109e-05	"Mendelian
disease"
Q00597	0.00015150436730090115	"Mendelian
disease"
Q9NPI8	0.0003361311037781041	"Mendelian
disease"
Q8NEM0	8.043508986421656e-05	"Mendelian
disease"
Q9Y252	0.0006765826119137859	"Mendelian
disease"
Q8WVM7	3.552300461374734e-05	"Mendelian
disease"
Q6ZRV2	0.0	"Mendelian
disease"
P24468	0.0005565859227071601	"Mendelian
disease"
Q8NB91	9.952667686334173e-06	"Mendelian
disease"
Q99708	3.4960580048047677e-06	"Mendelian
disease"
O14867	0.0003243154898329	"Mendelian
disease"
O00139	0.00021152913160071238	"Mendelian
disease"
Q9NW38	0.00017388410141977003	"Mendelian
disease"
Q86XI2	4.703378816977977e-05	"Mendelian
disease"
Q96PZ2	0.0	"Mendelian
disease"
P42695	0.00024800706130663535	"Mendelian
disease"
O94761	3.296910902746621e-06	"Mendelian
disease"
Q9Y2M0	4.454167240743851e-07	"Mendelian
disease"
P78549	1.577053295197885e-05	"Mendelian
disease"
P31146	0.0006560645739376672	"Mendelian
disease"
Q14126	3.413361141672471e-05	"Mendelian
disease"
Q8IYG6	5.765245212513336e-05	"Mendelian
disease"
O95425	0.00014120337739023024	"Mendelian
disease"
P06396	0.0006966378383542931	"Mendelian
disease"
Q27J81	8.13369500884193e-06	"Mendelian
disease"
P50416	2.0974942928689252e-06	"Mendelian
disease"
Q07812	0.0003912727861037806	"Mendelian
disease"
O75970	0.0006405753561831645	"Mendelian
disease"
Q9Y3A5	0.000657463659545095	"Mendelian
disease"
P49281	4.389322115508919e-05	"Mendelian
disease"
Q96QK1	0.0005587389227528028	"Mendelian
disease"
P52895	0.0005117695767320492	"Mendelian
disease"
Q16822	7.400623039860847e-06	"Mendelian
disease"
O75312	0.00017846803934237746	"Mendelian
disease"
Q9P2P5	1.1030289645827139e-06	"Mendelian
disease"
P40926	0.00027550638360502845	"Mendelian
disease"
Q9NWF9	1.1924817581293705e-05	"Mendelian
disease"
Q15326	0.00010946985937163834	"Mendelian
disease"
O75880	3.5039607280546507e-06	"Mendelian
disease"
Q15526	1.2389905233104226e-05	"Mendelian
disease"
Q02127	2.4996058966180655e-05	"Mendelian
disease"
Q02218	0.0001671160133444856	"Mendelian
disease"
P12074	2.142690129660577e-06	"Mendelian
disease"
O75439	0.0004750635810447097	"Mendelian
disease"
Q9Y4W6	0.0002397336817582856	"Mendelian
disease"
Q02221	2.586294502030996e-06	"Mendelian
disease"
Q10713	6.909961083598978e-05	"Mendelian
disease"
Q96KJ9	3.288597796776573e-07	"Mendelian
disease"
Q9BU61	7.181525404644915e-05	"Mendelian
disease"
Q5JTJ3	2.2009549567870305e-07	"Mendelian
disease"
P82663	1.471990267853289e-05	"Mendelian
disease"
Q96EY7	0.00038375947758791253	"Mendelian
disease"
P82650	7.360351760223556e-05	"Mendelian
disease"
Q9Y3D9	5.006849095681022e-05	"Mendelian
disease"
Q9Y2Q9	4.913273237963097e-06	"Mendelian
disease"
P36957	3.2202719791124966e-05	"Mendelian
disease"
Q6NVY1	0.0015528882842168446	"Mendelian
disease"
P30613	0.00036532378481006895	"Mendelian
disease"
Q9Y375	0.0002722012014926066	"Mendelian
disease"
P05026	0.000972516987497038	"Mendelian
disease"
P21912	0.0008752847335967168	"Mendelian
disease"
Q9NXH9	0.001266837869395078	"Mendelian
disease"
Q9NPL8	0.001321788860721802	"Mendelian
disease"
O00483	7.415623096508002e-06	"Mendelian
disease"
P30049	0.00022119835362570687	"Mendelian
disease"
Q8N5K1	9.59951026290649e-08	"Mendelian
disease"
P30084	0.0001851225274214351	"Mendelian
disease"
P11182	0.00013024247237183948	"Mendelian
disease"
P07951	0.0013294254106151055	"Mendelian
disease"
P35232	0.00021185347899760966	"Mendelian
disease"
P10914	8.54133966684651e-06	"Mendelian
disease"
Q9Y620	1.262578034099412e-05	"Mendelian
disease"
Q7LC44	0.0002174279353071369	"Mendelian
disease"
Q96RI1	3.2295748494465986e-06	"Mendelian
disease"
P26367	0.0002775695949795812	"Mendelian
disease"
Q02224	4.179626959911616e-05	"Mendelian
disease"
Q86UE8	1.6971271368605403e-05	"Mendelian
disease"
P35658	0.00022055012530110328	"Mendelian
disease"
Q00266	1.716958501051933e-05	"Mendelian
disease"
Q92597	0.00032279437014256265	"Mendelian
disease"
P37198	0.00036538995731243384	"Mendelian
disease"
Q8N427	0.0	"Mendelian
disease"
Q9NRG9	0.0	"Mendelian
disease"
Q13207	1.1379630429941887e-05	"Mendelian
disease"
Q06945	1.2625061387480066e-06	"Mendelian
disease"
P48436	0.0002586260966701345	"Mendelian
disease"
Q9BW27	6.392906807983237e-05	"Mendelian
disease"
P20132	0.0	"Mendelian
disease"
O15119	0.0	"Mendelian
disease"
P10827	0.0002616878203263537	"Mendelian
disease"
Q03112	0.00019806768806775526	"Mendelian
disease"
Q92621	4.3130424465027555e-05	"Mendelian
disease"
Q8N1F7	0.00024961127568978784	"Mendelian
disease"
Q9ULJ6	1.4319110922669613e-06	"Mendelian
disease"
Q9H165	2.84822755845705e-05	"Mendelian
disease"
P35227	0.0003107678885583927	"Mendelian
disease"
Q13114	0.0004134341491517687	"Mendelian
disease"
P56693	0.0001643444005174083	"Mendelian
disease"
Q3SXY8	0.0008042717746095714	"Mendelian
disease"
Q719H9	0.00017292864045846508	"Mendelian
disease"
Q9UHF7	6.1731230032577275e-06	"Mendelian
disease"
O43791	0.0008642811204921417	"Mendelian
disease"
P10828	0.00013494118992227273	"Mendelian
disease"
Q9H1B5	0.0	"Mendelian
disease"
Q9H5K3	0.00024577452115963626	"Mendelian
disease"
O60779	5.854482724530135e-05	"Mendelian
disease"
O75907	0.0	"Mendelian
disease"
P41002	3.2777063156262116e-05	"Mendelian
disease"
Q8TDP1	1.2176618990193613e-05	"Mendelian
disease"
Q9UNH5	2.180090403173498e-05	"Mendelian
disease"
P10415	0.0012462500857443016	"Mendelian
disease"
Q9NZH6	0.0	"Mendelian
disease"
Q9Y4L1	0.00028249557819590214	"Mendelian
disease"
Q9Y587	7.806347842208219e-06	"Mendelian
disease"
Q9Y606	7.944618344329288e-05	"Mendelian
disease"
Q8TDY2	0.0001918935369225882	"Mendelian
disease"
P19525	0.0005167081775228119	"Mendelian
disease"
P43489	0.00016176780876550907	"Mendelian
disease"
P01009	0.0014732128610073876	"Mendelian
disease"
P26842	0.0001708626541550108	"Mendelian
disease"
Q5TD97	8.232995392498183e-06	"Mendelian
disease"
O43734	3.706310488481068e-05	"Mendelian
disease"
P25942	0.00046059075012779943	"Mendelian
disease"
Q96PV0	2.9852104555526974e-05	"Mendelian
disease"
O14836	4.3170432901841796e-05	"Mendelian
disease"
Q9Y6Q6	6.7450039619370675e-06	"Mendelian
disease"
Q96RJ3	8.729084272460684e-09	"Mendelian
disease"
Q9BXL7	1.2874428349280492e-06	"Mendelian
disease"
Q96QS3	0.0001795225506282984	"Mendelian
disease"
Q9HD42	0.0004993810939862887	"Mendelian
disease"
Q9BV29	0.0	"Mendelian
disease"
Q8NDV7	3.114178852468455e-05	"Mendelian
disease"
Q13255	2.0208233672669268e-05	"Mendelian
disease"
Q06413	0.0004165123007577151	"Mendelian
disease"
Q9NZ01	0.0003227720935030337	"Mendelian
disease"
O60318	0.00030117748276394863	"Mendelian
disease"
Q14765	7.617768925607998e-06	"Mendelian
disease"
Q8N3U4	4.221223109736675e-05	"Mendelian
disease"
Q13155	6.09390928264177e-05	"Mendelian
disease"
P54136	4.1268716629745405e-05	"Mendelian
disease"
P56192	0.0003595512134290628	"Mendelian
disease"
P14868	0.00020375527265344248	"Mendelian
disease"
Q15046	0.00012594162575550874	"Mendelian
disease"
Q86SQ7	0.0	"Mendelian
disease"
P41252	0.00025341231454705356	"Mendelian
disease"
Q12904	0.00014136922511557556	"Mendelian
disease"
Q676U5	0.00021957574889236474	"Mendelian
disease"
Q13627	0.00040971419351048464	"Mendelian
disease"
Q86UC2	0.0004085227870107018	"Mendelian
disease"
Q96SN8	0.0002863600244951582	"Mendelian
disease"
Q9HCR9	1.5973138813503692e-05	"Mendelian
disease"
O00408	2.707387460084236e-05	"Mendelian
disease"
Q04721	0.0017193137345074278	"Mendelian
disease"
Q86TP1	1.1871449412067982e-05	"Mendelian
disease"
Q8TDD2	5.919812281527712e-07	"Mendelian
disease"
Q99502	0.00012283288764807198	"Mendelian
disease"
Q16236	0.0003877640802433574	"Mendelian
disease"
Q9UPN3	1.9040936786965346e-05	"Mendelian
disease"
O95622	3.4886811598071536e-05	"Mendelian
disease"
Q14432	8.063496606049055e-07	"Mendelian
disease"
Q9UPS8	0.0	"Mendelian
disease"
Q9UBV7	0.0	"Mendelian
disease"
P57081	3.4881695948582688e-06	"Mendelian
disease"
Q9BZR6	0.00026268993511140447	"Mendelian
disease"
Q8IWT6	9.874887108345817e-10	"Mendelian
disease"
O60938	9.795853079283561e-05	"Mendelian
disease"
Q9Y4C4	5.625228806301037e-05	"Mendelian
disease"
P14770	9.874887108345817e-10	"Mendelian
disease"
Q6UWE0	0.00034457135660287375	"Mendelian
disease"
P21810	0.00016227548740197333	"Mendelian
disease"
Q86YC3	9.874887108345817e-10	"Mendelian
disease"
Q9GZU5	0.0001776065671517219	"Mendelian
disease"
Q15399	7.427211670429355e-06	"Mendelian
disease"
Q9BXN1	9.874887108345817e-10	"Mendelian
disease"
Q9NZU0	0.001796413498487736	"Mendelian
disease"
Q8NEP3	9.874887108345817e-10	"Mendelian
disease"
Q9BXB1	0.0006801763507618227	"Mendelian
disease"
Q9NYK1	9.874887108345817e-10	"Mendelian
disease"
Q14392	9.874887108345817e-10	"Mendelian
disease"
P35858	0.00011569127321965111	"Mendelian
disease"
O60602	9.874887108345817e-10	"Mendelian
disease"
Q3SXY7	9.874887108345817e-10	"Mendelian
disease"
Q86X45	9.874887108345817e-10	"Mendelian
disease"
Q12879	0.00018666234578011505	"Mendelian
disease"
P35609	0.00038744259893697943	"Mendelian
disease"
P13637	0.00047820808406246764	"Mendelian
disease"
P05023	0.0012107864332770813	"Mendelian
disease"
P50993	0.0002179007679601869	"Mendelian
disease"
P01889	0.0007444534107606788	"Mendelian
disease"
O95721	0.0007622258205024673	"Mendelian
disease"
O75027	0.00014863944633195054	"Mendelian
disease"
P60880	0.0014104195540798757	"Mendelian
disease"
P42262	0.0001542031677515034	"Mendelian
disease"
O75558	3.8664396821365766e-05	"Mendelian
disease"
P42263	6.515221319329162e-05	"Mendelian
disease"
Q92562	0.0	"Mendelian
disease"
Q9Y2I7	0.0	"Mendelian
disease"
O94856	0.00017085094143740913	"Mendelian
disease"
P78386	0.0	"Mendelian
disease"
Q9H254	5.428302651621323e-06	"Mendelian
disease"
Q9UQN3	2.2597440869598248e-05	"Mendelian
disease"
Q9UH77	5.357026762742184e-06	"Mendelian
disease"
Q2V2M9	0.0	"Mendelian
disease"
O14662	0.0007713294431478642	"Mendelian
disease"
Q99972	0.0	"Mendelian
disease"
Q16270	1.0610347988928419e-05	"Mendelian
disease"
Q6ZMI3	0.0	"Mendelian
disease"
Q15198	3.796061355460078e-05	"Mendelian
disease"
P20916	4.483286291995199e-05	"Mendelian
disease"
P52945	0.0001710377114935891	"Mendelian
disease"
Q9UJA3	5.197991656566378e-05	"Mendelian
disease"
Q14691	3.819790026140522e-05	"Mendelian
disease"
P20794	0.0003073139431709823	"Mendelian
disease"
Q9BT09	1.2523151784943916e-05	"Mendelian
disease"
P08243	0.0005791896112131835	"Mendelian
disease"
Q9BPX6	0.00015500332896288384	"Mendelian
disease"
Q9NSD9	6.722240902835864e-05	"Mendelian
disease"
P41250	0.00023855103162133938	"Mendelian
disease"
P21741	0.0003043657328715406	"Mendelian
disease"
O75056	7.4408638472821924e-06	"Mendelian
disease"
O75052	0.00016394688453345464	"Mendelian
disease"
Q9UHB7	0.00011622542510870261	"Mendelian
disease"
P82279	3.5964499441823093e-05	"Mendelian
disease"
P05546	0.00037485859228071297	"Mendelian
disease"
Q8NEZ4	4.444925048554742e-05	"Mendelian
disease"
Q8NHW3	0.0001494289912703368	"Mendelian
disease"
O00255	0.0001246199421207551	"Mendelian
disease"
Q9UPS6	3.138066096919309e-05	"Mendelian
disease"
O14686	6.189341424609484e-05	"Mendelian
disease"
Q7Z3B3	4.082299444390586e-05	"Mendelian
disease"
Q9Y5X4	8.787628319495086e-05	"Mendelian
disease"
Q68CP9	4.414999732671758e-06	"Mendelian
disease"
Q86U86	6.722555270355876e-05	"Mendelian
disease"
P00734	0.0012892822103967195	"Mendelian
disease"
P31939	0.0004520180073779496	"Mendelian
disease"
O75298	7.952192024184444e-06	"Mendelian
disease"
Q9UBQ7	0.00024404713285298274	"Mendelian
disease"
Q8WXF7	1.7501290772759192e-06	"Mendelian
disease"
P30793	0.0003141491272773363	"Mendelian
disease"
Q9Y467	5.852441304405804e-05	"Mendelian
disease"
Q9BZH6	0.0005561839024332546	"Mendelian
disease"
P13805	8.39118614669861e-05	"Mendelian
disease"
P36776	0.00030046882422563	"Mendelian
disease"
Q6NZY4	0.00017721826721426142	"Mendelian
disease"
O60216	0.0001226842175010421	"Mendelian
disease"
O95163	0.00044719738104315935	"Mendelian
disease"
Q96EV8	0.0010782730801507814	"Mendelian
disease"
O15269	0.000982237175030687	"Mendelian
disease"
Q14657	0.00013171129829725984	"Mendelian
disease"
P00749	0.0008868896559724104	"Mendelian
disease"
Q9H9Y6	0.00012186767791790096	"Mendelian
disease"
P07384	0.0008765410920053183	"Mendelian
disease"
Q01201	1.3285737391790997e-05	"Mendelian
disease"
O14788	0.00014360452040759996	"Mendelian
disease"
P42898	1.9079547734163344e-06	"Mendelian
disease"
P48547	9.439593703995272e-06	"Mendelian
disease"
Q9UK17	0.00011888294664241015	"Mendelian
disease"
P22459	8.33018821963975e-05	"Mendelian
disease"
Q8TDN2	5.1237171854959345e-11	"Mendelian
disease"
Q09470	4.276751362539893e-05	"Mendelian
disease"
P16389	0.00017717348745492945	"Mendelian
disease"
Q14003	5.1237171854959345e-11	"Mendelian
disease"
